Datetime,Open,High,Low,Close,Volume
2024-03-18 11:56:00+00:00,1.04,1.04,1.04,1.04,400.0
2024-03-18 11:58:00+00:00,1.04,1.04,1.04,1.04,300.0
2024-03-18 12:16:00+00:00,1.05,1.05,1.05,1.05,300.0
2024-03-18 13:30:00+00:00,0.9889,0.9889,0.9889,0.9889,1030.0
2024-03-18 13:36:00+00:00,1.01,1.01,1.01,1.01,139.0
2024-03-18 13:54:00+00:00,1.01,1.01,1.01,1.01,100.0
2024-03-18 14:48:00+00:00,1.0294,1.0294,1.0294,1.0294,1000.0
2024-03-18 14:50:00+00:00,1.0285,1.03,1.0285,1.03,1500.0
2024-03-18 14:56:00+00:00,1.02,1.02,1.02,1.02,1500.0
2024-03-18 15:00:00+00:00,1.03,1.03,1.03,1.03,600.0
2024-03-18 15:36:00+00:00,1.03,1.03,1.03,1.03,417.0
2024-03-18 15:54:00+00:00,1.03,1.03,1.03,1.03,3397.0
2024-03-18 15:56:00+00:00,1.03,1.03,1.03,1.03,595.0
2024-03-18 16:06:00+00:00,1.0299,1.0299,1.0299,1.0299,100.0
2024-03-18 17:20:00+00:00,1.03,1.03,1.03,1.03,185.0
2024-03-18 17:34:00+00:00,1.07,1.07,1.07,1.07,380.0
2024-03-18 17:36:00+00:00,1.02,1.02,1.02,1.02,351.0
2024-03-18 18:24:00+00:00,1.04,1.04,1.04,1.04,100.0
2024-03-18 18:28:00+00:00,1.07,1.07,1.055,1.055,501.0
2024-03-18 19:28:00+00:00,1.0804,1.0804,1.0804,1.0804,500.0
2024-03-18 19:30:00+00:00,1.1,1.1,1.1,1.1,156.0
2024-03-18 19:36:00+00:00,1.11,1.11,1.11,1.11,1000.0
2024-03-18 19:40:00+00:00,1.125,1.14,1.125,1.14,444.0
2024-03-18 19:42:00+00:00,1.14,1.14,1.14,1.14,500.0
2024-03-18 19:44:00+00:00,1.14,1.1799,1.14,1.1799,1550.0
2024-03-18 19:48:00+00:00,1.18,1.18,1.18,1.18,167.0
2024-03-18 19:50:00+00:00,1.1656,1.18,1.16,1.18,3881.0
2024-03-18 19:52:00+00:00,1.17,1.18,1.17,1.18,445.0
2024-03-18 19:54:00+00:00,1.17,1.18,1.163,1.18,1615.0
2024-03-18 19:58:00+00:00,1.1589,1.1589,1.1589,1.1589,2031.0
2024-03-18 20:08:00+00:00,1.15,1.15,1.15,1.15,311.0
2024-03-18 20:12:00+00:00,1.15,1.15,1.12,1.13,1000.0
2024-03-25 08:04:00+00:00,2.79,2.79,2.79,2.79,2010.0
2024-03-25 08:28:00+00:00,2.71,2.71,2.71,2.71,2000.0
2024-03-25 08:32:00+00:00,2.65,2.65,2.63,2.63,3350.0
2024-03-25 08:34:00+00:00,2.62,2.62,2.62,2.62,250.0
2024-03-25 08:38:00+00:00,2.62,2.63,2.62,2.63,1000.0
2024-03-25 09:32:00+00:00,2.68,2.68,2.68,2.68,100.0
2024-03-25 10:00:00+00:00,2.61,2.63,2.61,2.63,925.0
2024-03-25 10:02:00+00:00,2.63,2.63,2.61,2.61,990.0
2024-03-25 10:36:00+00:00,2.66,2.66,2.66,2.66,298.0
2024-03-25 11:02:00+00:00,2.65,2.65,2.65,2.65,200.0
2024-03-25 11:08:00+00:00,2.65,2.65,2.65,2.65,191.0
2024-03-25 11:10:00+00:00,2.66,2.71,2.66,2.71,1000.0
2024-03-25 11:16:00+00:00,2.66,2.66,2.66,2.66,620.0
2024-03-25 11:40:00+00:00,2.66,2.66,2.65,2.65,494.0
2024-03-25 11:48:00+00:00,2.65,2.65,2.65,2.65,2000.0
2024-03-25 11:58:00+00:00,2.64,2.65,2.64,2.65,1398.0
2024-03-25 12:00:00+00:00,2.65,2.65,2.65,2.65,216.0
2024-03-25 12:04:00+00:00,2.66,2.66,2.66,2.66,503.0
2024-03-25 12:18:00+00:00,2.63,2.63,2.59,2.59,735.0
2024-03-25 12:28:00+00:00,2.64,2.64,2.64,2.64,218.0
2024-03-25 12:34:00+00:00,2.64,2.64,2.64,2.64,481.0
2024-03-25 12:36:00+00:00,2.59,2.59,2.59,2.59,4000.0
2024-03-25 12:40:00+00:00,2.62,2.67,2.62,2.67,684.0
2024-03-25 12:54:00+00:00,2.65,2.66,2.65,2.66,1400.0
2024-03-25 12:56:00+00:00,2.66,2.67,2.66,2.67,1152.0
2024-03-25 13:00:00+00:00,2.7,2.71,2.7,2.7,5611.0
2024-03-25 13:02:00+00:00,2.72,2.76,2.7,2.72,5833.0
2024-03-25 13:04:00+00:00,2.74,2.78,2.74,2.75,7617.0
2024-03-25 13:06:00+00:00,2.76,2.76,2.75,2.76,500.0
2024-03-25 13:08:00+00:00,2.76,2.78,2.76,2.78,231.0
2024-03-25 13:10:00+00:00,2.76,2.76,2.76,2.76,400.0
2024-03-25 13:12:00+00:00,2.76,2.8,2.76,2.8,8796.0
2024-03-25 13:14:00+00:00,2.89,2.9,2.88,2.9,2030.0
2024-03-25 13:16:00+00:00,2.9,2.9,2.9,2.9,628.0
2024-03-25 13:18:00+00:00,2.9,2.9,2.87,2.87,489.0
2024-03-25 13:22:00+00:00,2.83,2.8303,2.83,2.83,800.0
2024-03-25 13:24:00+00:00,2.86,2.86,2.86,2.86,300.0
2024-03-25 13:26:00+00:00,2.87,2.9,2.87,2.89,7864.0
2024-03-25 13:28:00+00:00,2.9,2.92,2.89,2.92,3237.0
2024-03-25 13:30:00+00:00,2.94,3.33,2.93,3.11,45529.0
2024-03-25 13:32:00+00:00,3.07,3.45,3.07,3.28,60441.0
2024-03-25 13:34:00+00:00,3.28,3.3987,3.13,3.14,36519.0
2024-03-25 13:36:00+00:00,3.1,3.28,3.1,3.15,48133.0
2024-03-25 13:38:00+00:00,3.2,3.2,3.01,3.01,25983.0
2024-03-25 13:40:00+00:00,3.045,3.1699,3.045,3.145,15036.0
2024-03-25 13:42:00+00:00,3.17,3.33,3.17,3.3161,72634.0
2024-03-25 13:44:00+00:00,3.3197,3.47,3.31,3.37,243389.0
2024-03-25 13:46:00+00:00,3.36,4.0,3.36,3.9628,412795.0
2024-03-25 13:48:00+00:00,3.984,4.45,3.93,4.3399,1282493.0
2024-03-25 13:50:00+00:00,4.3127,4.6499,4.1,4.61,1415311.0
2024-03-25 13:52:00+00:00,4.55,4.8,4.33,4.3901,1655743.0
2024-03-25 13:54:00+00:00,4.377,4.41,3.93,4.032,1241111.0
2024-03-25 13:56:00+00:00,4.05,4.11,3.93,3.9849,578751.0
2024-03-25 13:58:00+00:00,3.965,4.05,3.9,3.9714,517245.0
2024-03-25 14:00:00+00:00,3.9886,4.18,3.92,4.1742,492969.0
2024-03-25 14:02:00+00:00,4.1799,4.41,4.15,4.284,1128197.0
2024-03-25 14:04:00+00:00,4.2629,4.6,4.2001,4.539,1253253.0
2024-03-25 14:06:00+00:00,4.5393,4.9,4.5202,4.84,1778820.0
2024-03-25 14:08:00+00:00,4.834,4.9897,4.72,4.79,1813852.0
2024-03-25 14:10:00+00:00,4.8,4.89,4.2411,4.2699,1503630.0
2024-03-25 14:12:00+00:00,4.27,4.3399,4.15,4.31,645967.0
2024-03-25 14:14:00+00:00,4.3,4.32,4.17,4.2303,293956.0
2024-03-25 14:16:00+00:00,4.2399,4.2399,3.95,4.04,648279.0
2024-03-25 14:18:00+00:00,4.03,4.17,3.98,4.06,309668.0
2024-03-25 14:20:00+00:00,4.06,4.17,4.0402,4.135,212617.0
2024-03-25 14:22:00+00:00,4.1345,4.14,4.02,4.02,182658.0
2024-03-25 14:24:00+00:00,4.025,4.09,3.96,4.04,263941.0
2024-03-25 14:26:00+00:00,4.03,4.04,3.74,3.8196,432857.0
2024-03-25 14:28:00+00:00,3.7835,3.84,3.7,3.735,238245.0
2024-03-25 14:30:00+00:00,3.75,3.82,3.72,3.72,149773.0
2024-03-25 14:32:00+00:00,3.7399,3.8088,3.71,3.76,235076.0
2024-03-25 14:34:00+00:00,3.77,3.8,3.66,3.7216,255257.0
2024-03-25 14:36:00+00:00,3.7383,3.79,3.7015,3.7899,259744.0
2024-03-25 14:38:00+00:00,3.775,3.79,3.59,3.62,240865.0
2024-03-25 14:40:00+00:00,3.61,3.67,3.6,3.61,115872.0
2024-03-25 14:42:00+00:00,3.61,3.65,3.5907,3.61,108887.0
2024-03-25 14:44:00+00:00,3.61,3.66,3.56,3.6493,205473.0
2024-03-25 14:46:00+00:00,3.6499,3.69,3.61,3.6536,135139.0
2024-03-25 14:48:00+00:00,3.67,3.75,3.6413,3.74,127779.0
2024-03-25 14:50:00+00:00,3.75,3.86,3.7,3.79,257800.0
2024-03-25 14:52:00+00:00,3.8,3.83,3.71,3.7946,104612.0
2024-03-25 14:54:00+00:00,3.79,3.86,3.7838,3.8,93360.0
2024-03-25 14:56:00+00:00,3.8001,3.82,3.73,3.78,54968.0
2024-03-25 14:58:00+00:00,3.76,3.82,3.68,3.7691,110376.0
2024-03-25 15:00:00+00:00,3.81,3.86,3.76,3.8071,118238.0
2024-03-25 15:02:00+00:00,3.805,3.81,3.65,3.6701,72253.0
2024-03-25 15:04:00+00:00,3.67,3.74,3.65,3.67,60920.0
2024-03-25 15:06:00+00:00,3.65,3.6999,3.63,3.67,54572.0
2024-03-25 15:08:00+00:00,3.6799,3.6799,3.5,3.554,131697.0
2024-03-25 15:10:00+00:00,3.559,3.56,3.47,3.5094,70814.0
2024-03-25 15:12:00+00:00,3.51,3.55,3.48,3.55,68890.0
2024-03-25 15:14:00+00:00,3.5477,3.6,3.51,3.5499,73884.0
2024-03-25 15:16:00+00:00,3.555,3.6,3.55,3.55,48000.0
2024-03-25 15:18:00+00:00,3.55,3.65,3.55,3.55,133129.0
2024-03-25 15:20:00+00:00,3.57,3.615,3.5615,3.61,14364.0
2024-03-25 15:22:00+00:00,3.59,3.61,3.57,3.6,17148.0
2024-03-25 15:24:00+00:00,3.595,3.61,3.55,3.57,21540.0
2024-03-25 15:26:00+00:00,3.565,3.5687,3.48,3.5104,81286.0
2024-03-25 15:28:00+00:00,3.51,3.56,3.49,3.545,35357.0
2024-03-25 15:30:00+00:00,3.56,3.6397,3.5597,3.61,70361.0
2024-03-25 15:32:00+00:00,3.6028,3.6333,3.57,3.63,25334.0
2024-03-25 15:34:00+00:00,3.6199,3.62,3.44,3.5199,95913.0
2024-03-25 15:36:00+00:00,3.52,3.5599,3.46,3.49,31308.0
2024-03-25 15:38:00+00:00,3.49,3.6,3.485,3.5898,61548.0
2024-03-25 15:40:00+00:00,3.58,3.58,3.52,3.5401,8598.0
2024-03-25 15:42:00+00:00,3.5899,3.61,3.5,3.53,104489.0
2024-03-25 15:44:00+00:00,3.5699,3.6,3.53,3.59,89713.0
2024-03-25 15:46:00+00:00,3.575,3.62,3.575,3.58,81422.0
2024-03-25 15:48:00+00:00,3.595,3.66,3.55,3.59,214447.0
2024-03-25 15:50:00+00:00,3.6127,3.6127,3.55,3.585,22818.0
2024-03-25 15:52:00+00:00,3.5894,3.6,3.57,3.6,42115.0
2024-03-25 15:54:00+00:00,3.5963,3.6,3.57,3.585,1464.0
2024-03-25 15:56:00+00:00,3.5701,3.5899,3.57,3.57,38950.0
2024-03-25 15:58:00+00:00,3.57,3.59,3.57,3.57,17096.0
2024-03-25 16:00:00+00:00,3.57,3.6299,3.54,3.6299,44107.0
2024-03-25 16:02:00+00:00,3.63,3.65,3.53,3.53,91219.0
2024-03-25 16:04:00+00:00,3.55,3.59,3.48,3.49,84707.0
2024-03-25 16:06:00+00:00,3.5299,3.578,3.4901,3.5301,17229.0
2024-03-25 16:08:00+00:00,3.53,3.55,3.33,3.36,84613.0
2024-03-25 16:10:00+00:00,3.3499,3.38,3.26,3.27,77648.0
2024-03-25 16:12:00+00:00,3.28,3.33,3.26,3.275,73376.0
2024-03-25 16:14:00+00:00,3.28,3.29,3.1314,3.16,66321.0
2024-03-25 16:16:00+00:00,3.1668,3.2,3.15,3.2,54838.0
2024-03-25 16:18:00+00:00,3.21,3.25,3.2,3.2348,46316.0
2024-03-25 16:20:00+00:00,3.22,3.25,3.21,3.2101,12486.0
2024-03-25 16:22:00+00:00,3.21,3.22,3.2,3.21,13002.0
2024-03-25 16:24:00+00:00,3.21,3.24,3.21,3.2201,6042.0
2024-03-25 16:26:00+00:00,3.235,3.28,3.23,3.28,17196.0
2024-03-25 16:28:00+00:00,3.2705,3.2921,3.21,3.245,23075.0
2024-03-25 16:30:00+00:00,3.25,3.25,3.2206,3.23,6228.0
2024-03-25 16:32:00+00:00,3.23,3.2399,3.21,3.2217,9770.0
2024-03-25 16:34:00+00:00,3.2309,3.2309,3.22,3.2202,5091.0
2024-03-25 16:36:00+00:00,3.229,3.23,3.21,3.21,4520.0
2024-03-25 16:38:00+00:00,3.2,3.2199,3.2,3.2199,13180.0
2024-03-25 16:40:00+00:00,3.21,3.29,3.2,3.22,12976.0
2024-03-25 16:42:00+00:00,3.2577,3.27,3.24,3.27,1590.0
2024-03-25 16:44:00+00:00,3.27,3.29,3.26,3.28,13604.0
2024-03-25 16:46:00+00:00,3.26,3.29,3.25,3.25,11813.0
2024-03-25 16:48:00+00:00,3.2001,3.25,3.2001,3.2201,5064.0
2024-03-25 16:50:00+00:00,3.22,3.27,3.21,3.27,9604.0
2024-03-25 16:52:00+00:00,3.27,3.27,3.25,3.25,2180.0
2024-03-25 16:54:00+00:00,3.25,3.2534,3.24,3.24,3479.0
2024-03-25 16:56:00+00:00,3.23,3.25,3.23,3.25,1279.0
2024-03-25 16:58:00+00:00,3.265,3.2699,3.26,3.2644,4392.0
2024-03-25 17:00:00+00:00,3.25,3.2972,3.25,3.295,5588.0
2024-03-25 17:02:00+00:00,3.3074,3.31,3.22,3.22,9404.0
2024-03-25 17:04:00+00:00,3.268,3.268,3.22,3.23,5412.0
2024-03-25 17:06:00+00:00,3.2305,3.31,3.2305,3.28,8163.0
2024-03-25 17:08:00+00:00,3.255,3.255,3.23,3.23,449.0
2024-03-25 17:10:00+00:00,3.24,3.24,3.24,3.24,412.0
2024-03-25 17:12:00+00:00,3.2624,3.3,3.25,3.3,5447.0
2024-03-25 17:14:00+00:00,3.28,3.3,3.27,3.29,12309.0
2024-03-25 17:16:00+00:00,3.285,3.285,3.285,3.285,154.0
2024-03-25 17:18:00+00:00,3.27,3.27,3.26,3.27,4546.0
2024-03-25 17:20:00+00:00,3.28,3.3,3.28,3.281,2882.0
2024-03-25 17:22:00+00:00,3.29,3.3099,3.286,3.3094,8062.0
2024-03-25 17:24:00+00:00,3.306,3.39,3.306,3.38,21205.0
2024-03-25 17:26:00+00:00,3.3798,3.3798,3.35,3.3501,22625.0
2024-03-25 17:28:00+00:00,3.35,3.38,3.35,3.375,26017.0
2024-03-25 17:30:00+00:00,3.3788,3.38,3.37,3.37,3249.0
2024-03-25 17:32:00+00:00,3.38,3.38,3.375,3.377,3485.0
2024-03-25 17:34:00+00:00,3.375,3.38,3.32,3.335,6002.0
2024-03-25 17:36:00+00:00,3.345,3.35,3.3,3.34,18240.0
2024-03-25 17:38:00+00:00,3.3683,3.3683,3.33,3.35,11808.0
2024-03-25 17:40:00+00:00,3.35,3.35,3.31,3.31,2841.0
2024-03-25 17:42:00+00:00,3.3,3.31,3.3,3.3,4408.0
2024-03-25 17:44:00+00:00,3.31,3.31,3.22,3.25,26517.0
2024-03-25 17:46:00+00:00,3.2899,3.2899,3.25,3.26,2137.0
2024-03-25 17:48:00+00:00,3.26,3.29,3.26,3.29,8982.0
2024-03-25 17:50:00+00:00,3.32,3.32,3.2593,3.2593,1205.0
2024-03-25 17:52:00+00:00,3.26,3.2999,3.26,3.2999,1046.0
2024-03-25 17:54:00+00:00,3.3,3.3,3.2535,3.2535,7742.0
2024-03-25 17:58:00+00:00,3.2936,3.2936,3.29,3.29,1453.0
2024-03-25 18:00:00+00:00,3.26,3.265,3.2224,3.2473,23544.0
2024-03-25 18:02:00+00:00,3.25,3.25,3.25,3.25,552.0
2024-03-25 18:04:00+00:00,3.296,3.296,3.2414,3.275,1060.0
2024-03-25 18:06:00+00:00,3.25,3.3,3.25,3.2946,1602.0
2024-03-25 18:08:00+00:00,3.27,3.27,3.2351,3.2351,6588.0
2024-03-25 18:10:00+00:00,3.255,3.255,3.2272,3.25,1329.0
2024-03-25 18:12:00+00:00,3.22,3.235,3.22,3.23,4001.0
2024-03-25 18:14:00+00:00,3.2499,3.2499,3.24,3.24,385.0
2024-03-25 18:16:00+00:00,3.245,3.3,3.24,3.2829,10137.0
2024-03-25 18:18:00+00:00,3.27,3.27,3.266,3.266,2646.0
2024-03-25 18:20:00+00:00,3.3,3.3,3.28,3.29,3073.0
2024-03-25 18:22:00+00:00,3.281,3.3,3.28,3.29,9714.0
2024-03-25 18:24:00+00:00,3.29,3.2996,3.2501,3.26,9390.0
2024-03-25 18:26:00+00:00,3.2562,3.2563,3.25,3.25,1012.0
2024-03-25 18:28:00+00:00,3.2714,3.275,3.25,3.275,1303.0
2024-03-25 18:30:00+00:00,3.2898,3.2898,3.25,3.2587,7890.0
2024-03-25 18:32:00+00:00,3.25,3.29,3.25,3.29,600.0
2024-03-25 18:34:00+00:00,3.265,3.27,3.265,3.27,412.0
2024-03-25 18:36:00+00:00,3.28,3.28,3.2,3.22,14577.0
2024-03-25 18:38:00+00:00,3.2,3.22,3.17,3.1899,6543.0
2024-03-25 18:40:00+00:00,3.1701,3.22,3.17,3.208,11877.0
2024-03-25 18:42:00+00:00,3.2,3.21,3.195,3.2,3390.0
2024-03-25 18:44:00+00:00,3.22,3.22,3.18,3.19,7450.0
2024-03-25 18:46:00+00:00,3.196,3.196,3.196,3.196,100.0
2024-03-25 18:48:00+00:00,3.18,3.21,3.18,3.21,681.0
2024-03-25 18:50:00+00:00,3.2093,3.22,3.2093,3.219,1230.0
2024-03-25 18:52:00+00:00,3.2064,3.2064,3.2,3.2,700.0
2024-03-25 18:54:00+00:00,3.22,3.2799,3.22,3.2799,1320.0
2024-03-25 18:56:00+00:00,3.2501,3.28,3.2501,3.28,1161.0
2024-03-25 18:58:00+00:00,3.2871,3.29,3.2612,3.279,4258.0
2024-03-25 19:00:00+00:00,3.26,3.2688,3.23,3.23,5867.0
2024-03-25 19:02:00+00:00,3.21,3.27,3.2091,3.27,7347.0
2024-03-25 19:04:00+00:00,3.2628,3.3,3.2364,3.3,2887.0
2024-03-25 19:06:00+00:00,3.3,3.3,3.2434,3.2836,2136.0
2024-03-25 19:08:00+00:00,3.2999,3.3,3.26,3.28,3662.0
2024-03-25 19:10:00+00:00,3.26,3.2999,3.26,3.266,420.0
2024-03-25 19:12:00+00:00,3.2615,3.2662,3.25,3.25,2286.0
2024-03-25 19:14:00+00:00,3.25,3.26,3.25,3.26,2177.0
2024-03-25 19:16:00+00:00,3.2662,3.2662,3.25,3.25,1620.0
2024-03-25 19:18:00+00:00,3.27,3.27,3.25,3.25,810.0
2024-03-25 19:20:00+00:00,3.25,3.25,3.2,3.2003,10833.0
2024-03-25 19:22:00+00:00,3.21,3.25,3.14,3.2,17147.0
2024-03-25 19:24:00+00:00,3.17,3.185,3.17,3.185,575.0
2024-03-25 19:26:00+00:00,3.1708,3.1717,3.14,3.155,3385.0
2024-03-25 19:28:00+00:00,3.14,3.155,3.14,3.15,6643.0
2024-03-25 19:30:00+00:00,3.145,3.2,3.145,3.19,3868.0
2024-03-25 19:32:00+00:00,3.21,3.24,3.21,3.23,2962.0
2024-03-25 19:34:00+00:00,3.24,3.24,3.11,3.175,28383.0
2024-03-25 19:36:00+00:00,3.1302,3.1985,3.13,3.17,8998.0
2024-03-25 19:38:00+00:00,3.13,3.13,3.13,3.13,1248.0
2024-03-25 19:40:00+00:00,3.17,3.17,3.13,3.134,5215.0
2024-03-25 19:42:00+00:00,3.135,3.17,3.13,3.1503,11633.0
2024-03-25 19:44:00+00:00,3.13,3.1399,3.11,3.11,14487.0
2024-03-25 19:46:00+00:00,3.11,3.13,3.11,3.12,30805.0
2024-03-25 19:48:00+00:00,3.118,3.14,3.11,3.14,10370.0
2024-03-25 19:50:00+00:00,3.17,3.17,3.15,3.16,13800.0
2024-03-25 19:52:00+00:00,3.155,3.16,3.15,3.15,8428.0
2024-03-25 19:54:00+00:00,3.1558,3.1599,3.14,3.14,13690.0
2024-03-25 19:56:00+00:00,3.15,3.15,2.9,2.94,56108.0
2024-03-25 19:58:00+00:00,2.95,3.03,2.92,2.9305,28857.0
2024-03-25 20:00:00+00:00,2.99,3.05,2.9,3.05,6614.0
2024-03-25 20:02:00+00:00,3.07,3.14,3.05,3.13,11771.0
2024-03-25 20:04:00+00:00,3.13,3.16,3.13,3.16,8930.0
2024-03-25 20:06:00+00:00,3.13,3.13,3.13,3.13,650.0
2024-03-25 20:10:00+00:00,3.02,3.02,3.02,3.02,131.0
2024-03-25 20:12:00+00:00,3.1,3.1,3.1,3.1,117.0
2024-03-25 20:16:00+00:00,3.04,3.04,3.04,3.04,335.0
2024-03-25 20:18:00+00:00,3.05,3.05,2.98,2.98,1751.0
2024-03-25 20:20:00+00:00,3.0,3.0,2.98,2.98,1197.0
2024-03-25 20:22:00+00:00,2.97,2.97,2.95,2.95,2486.0
2024-03-25 20:24:00+00:00,2.95,2.98,2.95,2.98,2191.0
2024-03-25 20:26:00+00:00,3.0,3.04,3.0,3.04,1261.0
2024-03-25 20:32:00+00:00,2.98,2.98,2.98,2.98,220.0
2024-03-25 20:34:00+00:00,2.99,2.99,2.99,2.99,100.0
2024-03-25 20:36:00+00:00,2.96,2.96,2.95,2.95,1552.0
2024-03-25 20:38:00+00:00,2.92,2.92,2.91,2.91,696.0
2024-03-25 20:40:00+00:00,2.93,2.93,2.93,2.93,423.0
2024-03-25 20:42:00+00:00,2.92,2.92,2.92,2.92,170.0
2024-03-25 20:46:00+00:00,2.9,2.9,2.9,2.9,1013.0
2024-03-25 20:48:00+00:00,2.9,2.9,2.85,2.85,875.0
2024-03-25 20:50:00+00:00,2.86,2.86,2.85,2.85,745.0
2024-03-25 20:54:00+00:00,2.86,2.87,2.86,2.86,690.0
2024-03-25 20:56:00+00:00,2.86,2.86,2.86,2.86,426.0
2024-03-25 20:58:00+00:00,2.86,2.86,2.86,2.86,525.0
2024-03-25 21:00:00+00:00,2.88,2.89,2.88,2.89,1645.0
2024-03-25 21:10:00+00:00,2.91,2.93,2.91,2.93,686.0
2024-03-25 21:36:00+00:00,2.94,2.98,2.94,2.97,1495.0
