Date,Open,High,Low,Close,Volume
2025-12-02 05:00:00+00:00,34.04,34.21,33.54,34.03,866771.0
2025-12-03 05:00:00+00:00,34.18,34.85,34.105,34.38,909761.0
2025-12-04 05:00:00+00:00,34.3,34.65,33.61,33.68,773886.0
2025-12-05 05:00:00+00:00,33.81,33.9799,33.42,33.56,639889.0
2025-12-08 05:00:00+00:00,33.72,33.72,32.979,33.04,791176.0
2025-12-09 05:00:00+00:00,32.46,32.99,32.3,32.7,826990.0
2025-12-10 05:00:00+00:00,32.74,33.795,32.52,33.69,956078.0
2025-12-11 05:00:00+00:00,34.12,34.5,33.82,33.95,794092.0
2025-12-12 05:00:00+00:00,34.17,34.19,33.42,33.74,794438.0
2025-12-15 05:00:00+00:00,33.95,33.99,33.32,33.7,1305980.0
2025-12-16 05:00:00+00:00,33.84,33.925,32.73,32.91,1061772.0
2025-12-17 05:00:00+00:00,32.43,33.25,32.25,32.83,1786214.0
2025-12-18 05:00:00+00:00,33.45,33.53,32.96,32.98,732615.0
2025-12-19 05:00:00+00:00,32.59,32.59,31.975,32.08,3378617.0
2025-12-22 05:00:00+00:00,31.99,32.22,31.84,31.91,678615.0
2025-12-23 05:00:00+00:00,31.67,31.845,31.455,31.71,593923.0
2025-12-24 05:00:00+00:00,31.67,32.07,31.62,32.01,259860.0
2025-12-26 05:00:00+00:00,31.94,32.225,31.82,32.2,410647.0
2025-12-29 05:00:00+00:00,32.28,32.28,31.77,31.94,604309.0
2025-12-30 05:00:00+00:00,31.87,31.94,31.57,31.77,495621.0
2025-12-31 05:00:00+00:00,31.74,31.82,31.43,31.47,813037.0
2026-01-02 05:00:00+00:00,31.44,31.74,31.05,31.57,563731.0
2026-01-05 05:00:00+00:00,31.34,32.26,31.34,31.69,716136.0
2026-01-06 05:00:00+00:00,31.26,31.74,30.87,31.69,649764.0
2026-01-07 05:00:00+00:00,32.32,32.45,30.835,30.85,1040869.0
2026-01-08 05:00:00+00:00,30.61,32.68,30.51,32.59,1309528.0
2026-01-09 05:00:00+00:00,33.11,35.545,32.99,35.42,1714790.0
2026-01-12 05:00:00+00:00,35.23,36.04,35.0,35.61,1102530.0
2026-01-13 05:00:00+00:00,35.59,36.0,35.3,35.65,699750.0
2026-01-14 05:00:00+00:00,35.5,35.87,34.64,35.09,641330.0
2026-01-15 05:00:00+00:00,35.15,35.58,35.01,35.5,581394.0
2026-01-16 05:00:00+00:00,35.21,35.91,34.87,35.19,924528.0
2026-01-20 05:00:00+00:00,34.45,35.11,34.05,34.44,735939.0
2026-01-21 05:00:00+00:00,34.66,35.8,34.49,35.44,753018.0
2026-01-22 05:00:00+00:00,35.7,35.98,34.525,34.81,605132.0
2026-01-23 05:00:00+00:00,34.66,34.71,33.62,33.81,566204.0
2026-01-26 05:00:00+00:00,34.05,34.22,33.6,33.84,511507.0
2026-01-27 05:00:00+00:00,33.59,34.07,33.25,33.27,480894.0
2026-01-28 05:00:00+00:00,33.29,34.17,33.185,33.27,682697.0
2026-01-29 05:00:00+00:00,33.28,33.795,33.02,33.73,731137.0
2026-01-30 05:00:00+00:00,33.22,33.66,32.85,33.35,982257.0
2026-02-02 05:00:00+00:00,33.31,33.88,32.805,33.57,565016.0
2026-02-03 05:00:00+00:00,33.33,35.67,33.33,33.69,1530758.0
2026-02-04 05:00:00+00:00,34.48,35.77,34.255,35.35,912869.0
2026-02-05 05:00:00+00:00,35.43,35.99,35.09,35.4,933731.0
2026-02-06 05:00:00+00:00,35.47,36.0,34.7,35.46,1061629.0
2026-02-09 05:00:00+00:00,35.45,35.64,34.99,35.06,825974.0
2026-02-10 05:00:00+00:00,35.48,36.66,35.48,36.54,585940.0
2026-02-11 05:00:00+00:00,35.95,36.97,35.95,36.91,914271.0
2026-02-12 05:00:00+00:00,37.09,37.86,36.495,36.57,676914.0
2026-02-13 05:00:00+00:00,46.33,46.47,46.25,46.37,22331782.0
2026-02-17 05:00:00+00:00,46.32,46.37,46.23,46.3,9414668.0
2026-02-18 05:00:00+00:00,46.3,46.36,46.28,46.34,5588093.0
2026-02-19 05:00:00+00:00,46.34,46.45,46.27,46.31,4205128.0
2026-02-20 05:00:00+00:00,46.32,46.38,46.28,46.31,5973235.0
2026-02-23 05:00:00+00:00,46.31,46.62,46.3,46.33,2935439.706964
2026-02-24 05:00:00+00:00,46.34,46.43,46.32,46.37,3233187.341943
2026-02-25 05:00:00+00:00,46.38,46.46,46.3302,46.38,2527345.89826
2026-02-26 05:00:00+00:00,46.42,46.4307,46.3,46.3,5480576.904646
2026-02-27 05:00:00+00:00,46.39,46.43,46.27,46.3,4407684.283448
