Date,Open,High,Low,Close,Volume
2023-12-01 05:00:00+00:00,314.8800048828125,408.9599914550781,314.8800048828125,355.20001220703125,255.0
2023-12-04 05:00:00+00:00,389.760009765625,389.760009765625,313.6000061035156,316.1600036621094,5065.0
2023-12-05 05:00:00+00:00,326.3999938964844,326.3999938964844,312.32000732421875,320.6400146484375,387.0
2023-12-06 05:00:00+00:00,326.3999938964844,326.3999938964844,284.79998779296875,288.0,583.0
2023-12-07 05:00:00+00:00,288.0,288.0,243.1999969482422,256.0,437.0
2023-12-08 05:00:00+00:00,253.44000244140625,268.1600036621094,238.0800018310547,268.1600036621094,230.0
2023-12-11 05:00:00+00:00,268.1600036621094,268.1600036621094,231.0399932861328,243.1999969482422,369.0
2023-12-12 05:00:00+00:00,232.32000732421875,249.6000061035156,232.32000732421875,249.6000061035156,138.0
2023-12-13 05:00:00+00:00,249.6000061035156,272.0,240.0,272.0,250.0
2023-12-14 05:00:00+00:00,272.0,294.3999938964844,268.79998779296875,294.3999938964844,222.0
2023-12-15 05:00:00+00:00,281.6000061035156,326.3999938964844,280.9599914550781,307.20001220703125,203.0
2023-12-18 05:00:00+00:00,300.79998779296875,313.6000061035156,300.1600036621094,307.20001220703125,57.0
2023-12-19 05:00:00+00:00,293.1199951171875,295.67999267578125,256.0,280.9599914550781,242.0
2023-12-20 05:00:00+00:00,272.6400146484375,289.2799987792969,266.239990234375,289.2799987792969,63.0
2023-12-21 05:00:00+00:00,294.3999938964844,301.44000244140625,269.44000244140625,300.1600036621094,74.0
2023-12-22 05:00:00+00:00,291.20001220703125,383.3599853515625,291.20001220703125,326.3999938964844,240.0
2023-12-26 05:00:00+00:00,316.79998779296875,329.6000061035156,296.32000732421875,329.6000061035156,183.0
2023-12-27 05:00:00+00:00,320.0,352.0,307.20001220703125,315.5199890136719,340.0
2023-12-28 05:00:00+00:00,308.4800109863281,352.0,307.20001220703125,326.3999938964844,278.0
2023-12-29 05:00:00+00:00,326.3999938964844,352.0,305.2799987792969,311.0400085449219,169.0
2024-01-02 05:00:00+00:00,321.9200134277344,326.3999938964844,310.3999938964844,313.6000061035156,58.0
2024-01-03 05:00:00+00:00,303.3599853515625,318.0799865722656,271.3599853515625,282.8800048828125,115.0
2024-01-04 05:00:00+00:00,276.4800109863281,288.0,275.20001220703125,281.6000061035156,86.0
2024-01-05 05:00:00+00:00,281.6000061035156,288.0,230.3999938964844,236.8000030517578,288.0
2024-01-08 05:00:00+00:00,261.1199951171875,261.1199951171875,252.8000030517578,254.72000122070312,69.0
2024-01-09 05:00:00+00:00,254.72000122070312,268.79998779296875,243.1999969482422,268.79998779296875,44.0
2024-01-10 05:00:00+00:00,258.5599975585937,268.79998779296875,244.47999572753903,257.2799987792969,38.0
2024-01-11 05:00:00+00:00,263.0400085449219,270.7200012207031,259.20001220703125,259.8399963378906,64.0
2024-01-12 05:00:00+00:00,268.79998779296875,268.79998779296875,256.0,262.3999938964844,22.0
2024-01-16 05:00:00+00:00,256.6400146484375,280.32000732421875,253.44000244140625,254.72000122070312,55.0
2024-01-17 05:00:00+00:00,247.67999267578125,252.16000366210935,232.9600067138672,243.1999969482422,76.0
2024-01-18 05:00:00+00:00,256.0,256.0,224.63999938964844,236.8000030517578,55.0
2024-01-19 05:00:00+00:00,238.72000122070312,249.6000061035156,204.16000366210935,222.72000122070312,425.0
2024-01-22 05:00:00+00:00,224.0,236.8000030517578,222.72000122070312,224.63999938964844,225.0
2024-01-23 05:00:00+00:00,227.1999969482422,230.3999938964844,211.1999969482422,216.32000732421875,106.0
2024-01-24 05:00:00+00:00,217.6000061035156,227.83999633789065,205.44000244140625,213.75999450683597,166.0
2024-01-25 05:00:00+00:00,224.63999938964844,230.3999938964844,207.3600006103516,212.47999572753903,419.0
2024-01-26 05:00:00+00:00,217.6000061035156,217.6000061035156,208.63999938964844,217.6000061035156,33.0
2024-01-29 05:00:00+00:00,209.9199981689453,217.6000061035156,209.9199981689453,217.6000061035156,100.0
2024-01-30 05:00:00+00:00,206.72000122070312,216.9600067138672,206.72000122070312,216.32000732421875,33.0
2024-01-31 05:00:00+00:00,217.6000061035156,217.6000061035156,208.63999938964844,213.75999450683597,106.0
2024-02-01 05:00:00+00:00,213.75999450683597,217.6000061035156,201.6000061035156,209.27999877929688,180.0
2024-02-02 05:00:00+00:00,211.1999969482422,211.1999969482422,199.0399932861328,202.8800048828125,48.0
2024-02-05 05:00:00+00:00,210.55999755859372,210.55999755859372,195.83999633789065,200.32000732421875,68.0
2024-02-06 05:00:00+00:00,192.0,210.55999755859372,192.0,199.0399932861328,127.0
2024-02-07 05:00:00+00:00,202.8800048828125,204.8000030517578,192.63999938964844,204.8000030517578,126.0
2024-02-08 05:00:00+00:00,198.3999938964844,204.8000030517578,173.44000244140625,192.0,249.0
2024-02-09 05:00:00+00:00,186.8800048828125,192.0,179.83999633789062,192.0,109.0
2024-02-12 05:00:00+00:00,198.3999938964844,198.3999938964844,186.8800048828125,190.72000122070312,119.0
2024-02-13 05:00:00+00:00,192.0,197.75999450683597,174.72000122070312,182.3999938964844,242.0
2024-02-14 05:00:00+00:00,191.3600006103516,191.3600006103516,179.1999969482422,185.6000061035156,17.0
2024-02-15 05:00:00+00:00,181.75999450683597,189.44000244140625,160.63999938964844,163.83999633789062,274.0
2024-02-16 05:00:00+00:00,172.8000030517578,172.8000030517578,160.63999938964844,161.9199981689453,123.0
2024-02-20 05:00:00+00:00,160.0,166.39999389648438,155.52000427246094,162.55999755859375,476.0
2024-02-21 05:00:00+00:00,161.27999877929688,166.39999389648438,135.0399932861328,153.60000610351562,519.0
2024-02-22 05:00:00+00:00,149.1199951171875,153.60000610351562,135.0399932861328,140.8000030517578,2123.0
2024-02-23 05:00:00+00:00,150.39999389648438,150.39999389648438,115.1999969482422,126.72000122070312,39646.0
2024-02-26 05:00:00+00:00,109.44000244140624,113.27999877929688,101.12000274658205,103.68000030517578,3458.0
2024-02-27 05:00:00+00:00,103.68000030517578,103.68000030517578,83.19999694824219,86.4000015258789,5540.0
2024-02-28 05:00:00+00:00,89.5999984741211,96.0,79.36000061035156,94.08000183105467,14436.0
2024-02-29 05:00:00+00:00,90.23999786376952,90.23999786376952,79.36000061035156,83.19999694824219,4080.0
2025-07-01 04:00:00+00:00,2.4,2.4624,2.2864,2.3304,10185.5
2025-07-02 04:00:00+00:00,2.24,2.4,2.2248,2.392,14814.75
2025-07-03 04:00:00+00:00,2.4208,2.4208,2.2784,2.2952,13355.0
