Date,Open,High,Low,Close,Volume
2025-09-19 04:00:00+00:00,4.6,8.17,4.6,7.13,5236288.0
2025-09-22 04:00:00+00:00,12.67,16.42,8.5,11.12,6097326.0
2025-09-23 04:00:00+00:00,11.11,11.13,8.6,11.13,727782.0
2025-09-24 04:00:00+00:00,10.75,12.1,9.5,12.05,401671.0
2025-09-25 04:00:00+00:00,11.07,14.25,11.0001,11.85,206510.0
2025-09-26 04:00:00+00:00,11.01,19.5,11.01,17.1,949404.0
2025-09-29 04:00:00+00:00,16.02,18.5,13.83,14.79,333883.0
2025-09-30 04:00:00+00:00,14.01,16.07,14.01,15.79,1323380.0
2025-10-01 04:00:00+00:00,16.13,16.3,15.6,16.2,306039.0
2025-10-02 04:00:00+00:00,16.25,17.42,16.25,17.02,228606.0
2025-10-03 04:00:00+00:00,17.0,18.18,16.75,17.5,1184160.0
