Date,Open,High,Low,Close,Volume
2024-03-04 05:00:00+00:00,3.05,3.145,3.04,3.05,828811.0
2024-03-05 05:00:00+00:00,3.0,3.01,2.83,2.99,886115.0
2024-03-06 05:00:00+00:00,2.98,3.18,2.945,3.15,2827680.0
2024-03-07 05:00:00+00:00,4.21,4.89,3.2355,3.93,8207482.0
2024-03-08 05:00:00+00:00,4.0,4.495,3.91,4.42,4332696.0
2024-03-11 04:00:00+00:00,4.32,4.76,4.2658,4.67,3128523.0
2024-03-12 04:00:00+00:00,4.67,4.67,4.33,4.5,1813549.0
2024-03-13 04:00:00+00:00,4.55,4.85,4.53,4.63,1884818.0
2024-03-14 04:00:00+00:00,4.62,4.69,4.39,4.55,1231852.0
2024-03-15 04:00:00+00:00,4.42,4.51,4.21,4.3,1129322.0
2024-03-18 04:00:00+00:00,4.26,4.34,4.13,4.14,1089001.0
2024-03-19 04:00:00+00:00,3.96,4.21,3.9,4.145,1614422.0
2024-03-20 04:00:00+00:00,4.1,4.3,4.065,4.25,1419290.0
2024-03-21 04:00:00+00:00,4.28,4.33,4.135,4.15,1090517.0
2024-03-22 04:00:00+00:00,4.16,4.31,4.1,4.19,949942.0
2024-03-25 04:00:00+00:00,4.17,4.4799,4.15,4.2,1304132.0
2024-03-26 04:00:00+00:00,4.26,4.31,3.89,3.92,1105896.0
2024-03-27 04:00:00+00:00,3.93,4.02,3.78,3.83,1145423.0
2024-03-28 04:00:00+00:00,3.84,4.13,3.84,4.05,960763.0
