Datetime,Open,High,Low,Close,Volume
2025-02-25 09:38:00+00:00,18.25,18.25,18.0,18.0,41.6
2025-02-25 09:40:00+00:00,18.0,18.0,18.0,18.0,64.04
2025-02-25 13:00:00+00:00,19.25,19.25,19.25,19.25,59.16
2025-02-25 13:30:00+00:00,18.8325,21.2575,18.8325,21.2575,1622.64
2025-02-25 13:32:00+00:00,21.0775,21.25,19.9975,19.9975,254.04
2025-02-25 13:34:00+00:00,19.9975,20.0,19.75,20.0,167.44
2025-02-25 13:36:00+00:00,19.75,19.75,19.75,19.75,86.2
2025-02-25 13:38:00+00:00,19.75,19.75,19.75,19.75,78.16
2025-02-25 13:42:00+00:00,18.5075,18.5075,18.5075,18.5075,8.0
2025-02-25 13:44:00+00:00,18.9,19.7475,18.5125,19.7475,35.12
2025-02-25 13:48:00+00:00,18.525,18.525,18.5125,18.515,800.0
2025-02-25 13:52:00+00:00,19.1125,19.1125,19.1125,19.1125,5.6
2025-02-25 14:00:00+00:00,19.6575,23.0,19.6575,21.75,3141.64
2025-02-25 14:02:00+00:00,21.6125,23.0,20.7225,22.5,3567.8
2025-02-25 14:04:00+00:00,22.4975,23.25,21.5125,23.24,6021.16
2025-02-25 14:06:00+00:00,23.1975,31.25,22.85,30.2575,51556.36
2025-02-25 14:08:00+00:00,30.25,32.5,29.25,32.0,74757.64
2025-02-25 14:10:00+00:00,32.0,36.25,31.0,31.5,98273.52
2025-02-25 14:12:00+00:00,31.5,31.5,28.25,28.25,78453.36
2025-02-25 14:14:00+00:00,28.25,29.0,26.0,26.75,74276.0
2025-02-25 14:16:00+00:00,26.75,28.0,26.25,27.75,28496.12
2025-02-25 14:18:00+00:00,28.0,28.0,26.25,26.5,19369.92
2025-02-25 14:20:00+00:00,26.255,26.5,24.3625,24.61,38225.72
2025-02-25 14:22:00+00:00,24.61,24.62,23.025,24.2025,25718.44
2025-02-25 14:24:00+00:00,24.185,25.0,23.93,24.23,13391.52
2025-02-25 14:26:00+00:00,24.31,24.73,23.75,23.775,7077.4400000000005
2025-02-25 14:28:00+00:00,23.775,24.25,23.5025,23.71,6471.56
2025-02-25 14:30:00+00:00,23.7125,27.25,23.5775,26.7325,58699.28
2025-02-25 14:32:00+00:00,26.6225,27.5,25.0,26.45,46023.2
2025-02-25 14:34:00+00:00,26.3925,27.25,24.5775,24.8125,43350.04
2025-02-25 14:36:00+00:00,24.585,26.0,24.5825,25.0025,17511.0
2025-02-25 14:38:00+00:00,25.0,28.0,24.8,26.25,63284.4
2025-02-25 14:40:00+00:00,26.2225,30.75,25.75,30.7275,127016.64
2025-02-25 14:42:00+00:00,30.625,32.5,27.25,27.375,132102.48
2025-02-25 14:44:00+00:00,27.4875,28.75,26.25,27.25,68294.36
2025-02-25 14:46:00+00:00,27.25,27.75,26.25,27.2525,40884.6
2025-02-25 14:48:00+00:00,27.2525,27.4975,25.5,25.875,42296.72
2025-02-25 14:50:00+00:00,25.875,26.5,24.2775,24.425,34620.48
2025-02-25 14:52:00+00:00,24.39,25.25,24.2825,24.8,21202.6
2025-02-25 14:54:00+00:00,24.8625,25.5,24.375,24.6,24209.16
2025-02-25 14:56:00+00:00,24.6,25.5,24.5,25.375,16068.0
2025-02-25 14:58:00+00:00,25.2525,25.75,24.5,24.625,17755.559999999998
