Datetime,Open,High,Low,Close,Volume
2025-10-06 08:00:00+00:00,0.6251,0.6474,0.5937,0.633,88328.0
2025-10-06 08:02:00+00:00,0.6328,0.635,0.6184,0.6184,47802.0
2025-10-06 08:04:00+00:00,0.6184,0.6185,0.612,0.612,12406.0
2025-10-06 08:06:00+00:00,0.612,0.612,0.6,0.6005,53548.0
2025-10-06 08:08:00+00:00,0.602,0.602,0.6,0.6001,1972.0
2025-10-06 08:10:00+00:00,0.601,0.602,0.6001,0.6002,1460.0
2025-10-06 08:12:00+00:00,0.6003,0.602,0.6003,0.6005,1276.0
2025-10-06 08:14:00+00:00,0.6005,0.6008,0.5954,0.5955,29355.0
2025-10-06 08:16:00+00:00,0.5955,0.6029,0.5954,0.6003,3258.0
2025-10-06 08:18:00+00:00,0.6006,0.603,0.6003,0.6003,7458.0
2025-10-06 08:20:00+00:00,0.6011,0.6011,0.6007,0.6007,1883.0
2025-10-06 08:22:00+00:00,0.6015,0.603,0.6006,0.601,4569.0
2025-10-06 08:24:00+00:00,0.603,0.6031,0.6013,0.6016,7434.0
2025-10-06 08:26:00+00:00,0.6015,0.6016,0.6013,0.6013,2300.0
2025-10-06 08:28:00+00:00,0.6095,0.6099,0.6013,0.6013,8405.0
2025-10-06 08:30:00+00:00,0.605,0.605,0.6013,0.6015,3247.0
2025-10-06 08:32:00+00:00,0.6013,0.605,0.6013,0.605,1500.0
2025-10-06 08:34:00+00:00,0.6049,0.63,0.6049,0.612,72003.0
2025-10-06 08:36:00+00:00,0.612,0.6139,0.612,0.6139,1131.0
2025-10-06 08:38:00+00:00,0.614,0.6266,0.614,0.6266,585.0
2025-10-06 08:40:00+00:00,0.6269,0.627,0.6172,0.6269,2695.0
2025-10-06 08:42:00+00:00,0.6225,0.628,0.6218,0.628,17329.0
2025-10-06 08:44:00+00:00,0.6287,0.6327,0.6204,0.6204,37147.0
2025-10-06 08:46:00+00:00,0.623,0.632,0.623,0.6242,1936.0
2025-10-06 08:48:00+00:00,0.626,0.637,0.626,0.63,47396.0
2025-10-06 08:50:00+00:00,0.6346,0.6372,0.63,0.6346,12206.0
2025-10-06 08:52:00+00:00,0.6346,0.6346,0.6283,0.6284,40133.0
2025-10-06 08:54:00+00:00,0.6284,0.6284,0.6284,0.6284,9126.0
2025-10-06 08:56:00+00:00,0.6259,0.6259,0.618,0.618,7046.0
2025-10-06 08:58:00+00:00,0.6181,0.6209,0.618,0.6181,2551.0
2025-10-06 09:00:00+00:00,0.618,0.618,0.6179,0.6179,2031.0
2025-10-06 09:02:00+00:00,0.6209,0.6209,0.6209,0.6209,1300.0
2025-10-06 09:04:00+00:00,0.6143,0.6199,0.6131,0.6199,7315.0
2025-10-06 09:06:00+00:00,0.6133,0.6134,0.6121,0.6131,6811.0
2025-10-06 09:08:00+00:00,0.6131,0.6131,0.6131,0.6131,600.0
2025-10-06 09:10:00+00:00,0.6197,0.6209,0.6197,0.6209,5293.0
2025-10-06 09:12:00+00:00,0.6137,0.6144,0.6136,0.6144,1506.0
2025-10-06 09:14:00+00:00,0.6144,0.6144,0.6133,0.6137,12518.0
2025-10-06 09:16:00+00:00,0.6135,0.6188,0.6132,0.618,4528.0
2025-10-06 09:18:00+00:00,0.6137,0.6195,0.6131,0.6131,6823.0
2025-10-06 09:20:00+00:00,0.6132,0.6136,0.6132,0.6132,1800.0
2025-10-06 09:22:00+00:00,0.6133,0.6133,0.6131,0.6131,3680.0
2025-10-06 09:24:00+00:00,0.6132,0.6133,0.6131,0.6131,5100.0
2025-10-06 09:26:00+00:00,0.6133,0.6133,0.6133,0.6133,420.0
2025-10-06 09:28:00+00:00,0.6137,0.6137,0.6136,0.6136,377.0
2025-10-06 09:30:00+00:00,0.6132,0.6137,0.6131,0.6132,3362.0
2025-10-06 09:32:00+00:00,0.6135,0.6137,0.6135,0.6135,2062.0
2025-10-06 09:34:00+00:00,0.6137,0.622,0.6137,0.6212,15498.0
2025-10-06 09:36:00+00:00,0.6294,0.6299,0.6216,0.6238,6007.0
2025-10-06 09:38:00+00:00,0.6289,0.6289,0.6289,0.6289,160.0
2025-10-06 09:40:00+00:00,0.6224,0.6224,0.6224,0.6224,516.0
2025-10-06 09:42:00+00:00,0.6279,0.6283,0.6279,0.6283,700.0
2025-10-06 09:44:00+00:00,0.6275,0.628,0.6275,0.628,1000.0
2025-10-06 09:46:00+00:00,0.63,0.6317,0.623,0.6309,15709.0
2025-10-06 09:48:00+00:00,0.631,0.6369,0.6308,0.6315,8506.0
2025-10-06 09:50:00+00:00,0.6348,0.6366,0.6249,0.6249,11416.0
2025-10-06 09:52:00+00:00,0.6345,0.6363,0.633,0.6363,8662.0
2025-10-06 09:54:00+00:00,0.6363,0.6363,0.6325,0.6325,2634.0
2025-10-06 09:56:00+00:00,0.632,0.633,0.63,0.63,5317.0
2025-10-06 09:58:00+00:00,0.6298,0.6298,0.6228,0.6228,9087.0
2025-10-06 10:00:00+00:00,0.623,0.623,0.6228,0.6229,2218.0
2025-10-06 10:02:00+00:00,0.623,0.623,0.6228,0.6228,3500.0
2025-10-06 10:06:00+00:00,0.627,0.637,0.6235,0.6365,22028.0
2025-10-06 10:08:00+00:00,0.6365,0.6365,0.623,0.6261,14655.0
2025-10-06 10:10:00+00:00,0.6236,0.6236,0.6236,0.6236,160.0
2025-10-06 10:12:00+00:00,0.6329,0.6355,0.6329,0.6355,2000.0
2025-10-06 10:14:00+00:00,0.6242,0.6248,0.6239,0.6239,1654.0
2025-10-06 10:16:00+00:00,0.6295,0.6349,0.6295,0.6346,4822.0
2025-10-06 10:18:00+00:00,0.6345,0.6364,0.6261,0.6363,6316.0
2025-10-06 10:20:00+00:00,0.6364,0.6365,0.6355,0.6355,5329.0
